id,agent_id,mandate_id,user_intent_id,claimed_product,actual_sku,amount,category,merchant,timestamp,scenario_type,expected_decision,session_id,intent_version
tx_train_0292,agent_software_01,mandate_soft_01,intent_train_0292,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,37500.0,software,JetBrains,2026-08-31T11:10:00Z,split_payment,BLOCK,sess_train_burst_029,1
tx_train_0293,agent_software_01,mandate_soft_01,intent_train_0293,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,37500.0,software,JetBrains,2026-08-31T11:12:00Z,split_payment,BLOCK,sess_train_burst_029,1
tx_train_0294,agent_software_01,mandate_soft_01,intent_train_0294,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,37500.0,software,JetBrains,2026-08-31T11:14:00Z,split_payment,BLOCK,sess_train_burst_029,1
tx_train_0295,agent_software_01,mandate_soft_01,intent_train_0295,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,37500.0,software,JetBrains,2026-08-31T11:16:00Z,split_payment,BLOCK,sess_train_burst_029,1
tx_train_0296,agent_software_01,mandate_soft_01,intent_train_0296,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,37500.0,software,JetBrains,2026-08-31T11:18:00Z,split_payment,BLOCK,sess_train_burst_029,1
tx_train_0297,agent_software_01,mandate_soft_01,intent_train_0297,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,37500.0,software,JetBrains,2026-08-31T11:20:00Z,split_payment,BLOCK,sess_train_burst_029,1
tx_train_0298,agent_software_01,mandate_soft_01,intent_train_0298,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,37500.0,software,JetBrains,2026-08-31T11:22:00Z,split_payment,BLOCK,sess_train_burst_029,1
tx_train_0299,agent_travel_01,mandate_trav_01,intent_train_0299,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-31T14:00:00Z,split_payment,BLOCK,,1
tx_train_0300,agent_travel_01,mandate_trav_01,intent_train_0300,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-31T14:02:00Z,split_payment,BLOCK,,1
tx_train_0301,agent_travel_01,mandate_trav_01,intent_train_0301,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-31T14:04:00Z,split_payment,BLOCK,,1
tx_train_0302,agent_travel_01,mandate_trav_01,intent_train_0302,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-31T14:06:00Z,split_payment,BLOCK,,1
tx_train_0303,agent_travel_01,mandate_trav_01,intent_train_0303,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-31T14:08:00Z,split_payment,BLOCK,,1
tx_train_0304,agent_travel_01,mandate_trav_01,intent_train_0304,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-31T14:10:00Z,split_payment,BLOCK,,1
tx_train_0305,agent_travel_01,mandate_trav_01,intent_train_0305,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-31T14:12:00Z,split_payment,BLOCK,,1
tx_train_0306,agent_travel_01,mandate_trav_01,intent_train_0306,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-31T14:14:00Z,split_payment,BLOCK,,1
tx_train_0307,agent_travel_01,mandate_trav_01,intent_train_0307,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-31T14:16:00Z,split_payment,BLOCK,,1
tx_train_0308,agent_travel_01,mandate_trav_01,intent_train_0308,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-31T14:18:00Z,split_payment,BLOCK,,1
tx_train_0309,agent_travel_01,mandate_trav_01,intent_train_0309,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-31T14:20:00Z,split_payment,BLOCK,,1
tx_train_0310,agent_travel_01,mandate_trav_01,intent_train_0310,"{""sku"": ""TRAV-TAJ-MUMBAI-DLX"", ""brand"": ""Taj Hotels"", ""model"": ""The Taj Mahal Palace - Deluxe Room"", ""specs"": {""city"": ""Mumbai"", ""room_type"": ""Deluxe Sea View"", ""breakfast_included"": true, ""wifi"": true}}",TRAV-TAJ-MUMBAI-DLX,45000.0,travel,Taj Hotels,2026-08-31T14:22:00Z,split_payment,BLOCK,,1
tx_train_0311,agent_grocery_01,mandate_groc_01,intent_train_0311,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-31T17:00:00Z,split_payment,BLOCK,sess_train_burst_031,1
tx_train_0312,agent_grocery_01,mandate_groc_01,intent_train_0312,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-31T17:02:00Z,split_payment,BLOCK,sess_train_burst_031,1
tx_train_0313,agent_grocery_01,mandate_groc_01,intent_train_0313,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-31T17:04:00Z,split_payment,BLOCK,sess_train_burst_031,1
tx_train_0314,agent_grocery_01,mandate_groc_01,intent_train_0314,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-31T17:06:00Z,split_payment,BLOCK,sess_train_burst_031,1
tx_train_0315,agent_grocery_01,mandate_groc_01,intent_train_0315,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-31T17:08:00Z,split_payment,BLOCK,sess_train_burst_031,1
tx_train_0316,agent_grocery_01,mandate_groc_01,intent_train_0316,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-31T17:10:00Z,split_payment,BLOCK,sess_train_burst_031,1
tx_train_0317,agent_grocery_01,mandate_groc_01,intent_train_0317,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-31T17:12:00Z,split_payment,BLOCK,sess_train_burst_031,1
tx_train_0318,agent_grocery_01,mandate_groc_01,intent_train_0318,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-31T17:14:00Z,split_payment,BLOCK,sess_train_burst_031,1
tx_train_0319,agent_grocery_01,mandate_groc_01,intent_train_0319,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-31T17:16:00Z,split_payment,BLOCK,sess_train_burst_031,1
tx_train_0320,agent_grocery_01,mandate_groc_01,intent_train_0320,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-31T17:18:00Z,split_payment,BLOCK,sess_train_burst_031,1
tx_train_0321,agent_grocery_01,mandate_groc_01,intent_train_0321,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-31T17:20:00Z,split_payment,BLOCK,sess_train_burst_031,1
tx_train_0322,agent_grocery_01,mandate_groc_01,intent_train_0322,"{""sku"": ""GROC-ORGANIC-ALMONDS-1KG"", ""brand"": ""Nutraj"", ""model"": ""California Raw Almonds 1kg"", ""specs"": {""weight_kg"": 1, ""grade"": ""California Jumbo"", ""organic"": true}}",GROC-ORGANIC-ALMONDS-1KG,4750.0,groceries,Blinkit,2026-08-31T17:22:00Z,split_payment,BLOCK,sess_train_burst_031,1
tx_train_0323,agent_shopping_01,mandate_shop_01,intent_train_0323,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-09-01T08:00:00Z,split_payment,BLOCK,,1
tx_train_0324,agent_shopping_01,mandate_shop_01,intent_train_0324,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-09-01T08:02:00Z,split_payment,BLOCK,,1
tx_train_0325,agent_shopping_01,mandate_shop_01,intent_train_0325,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-09-01T08:04:00Z,split_payment,BLOCK,,1
tx_train_0326,agent_shopping_01,mandate_shop_01,intent_train_0326,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-09-01T08:06:00Z,split_payment,BLOCK,,1
tx_train_0327,agent_shopping_01,mandate_shop_01,intent_train_0327,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-09-01T08:08:00Z,split_payment,BLOCK,,1
tx_train_0328,agent_shopping_01,mandate_shop_01,intent_train_0328,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-09-01T08:10:00Z,split_payment,BLOCK,,1
tx_train_0329,agent_shopping_01,mandate_shop_01,intent_train_0329,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-09-01T08:12:00Z,split_payment,BLOCK,,1
tx_train_0330,agent_shopping_01,mandate_shop_01,intent_train_0330,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-09-01T08:14:00Z,split_payment,BLOCK,,1
tx_train_0331,agent_shopping_01,mandate_shop_01,intent_train_0331,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-09-01T08:16:00Z,split_payment,BLOCK,,1
tx_train_0332,agent_shopping_01,mandate_shop_01,intent_train_0332,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-09-01T08:18:00Z,split_payment,BLOCK,,1
tx_train_0333,agent_shopping_01,mandate_shop_01,intent_train_0333,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-09-01T08:20:00Z,split_payment,BLOCK,,1
tx_train_0334,agent_shopping_01,mandate_shop_01,intent_train_0334,"{""sku"": ""ELEC-SONY-WH1000XM5-BLK"", ""brand"": ""Sony"", ""model"": ""WH-1000XM5"", ""specs"": {""anc"": true, ""battery_hours"": 30, ""color"": ""black"", ""form_factor"": ""over-ear"", ""driver_mm"": 30}}",ELEC-SONY-WH1000XM5-BLK,38000.0,electronics,Amazon,2026-09-01T08:22:00Z,split_payment,BLOCK,,1
tx_train_0335,agent_software_01,mandate_soft_01,intent_train_0335,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:00:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0336,agent_software_01,mandate_soft_01,intent_train_0336,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:02:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0337,agent_software_01,mandate_soft_01,intent_train_0337,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:04:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0338,agent_software_01,mandate_soft_01,intent_train_0338,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:06:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0339,agent_software_01,mandate_soft_01,intent_train_0339,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:08:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0340,agent_software_01,mandate_soft_01,intent_train_0340,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:10:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0341,agent_software_01,mandate_soft_01,intent_train_0341,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:12:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0342,agent_software_01,mandate_soft_01,intent_train_0342,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:14:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0343,agent_software_01,mandate_soft_01,intent_train_0343,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:16:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0344,agent_software_01,mandate_soft_01,intent_train_0344,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:18:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0345,agent_software_01,mandate_soft_01,intent_train_0345,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:20:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0346,agent_software_01,mandate_soft_01,intent_train_0346,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:22:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0347,agent_software_01,mandate_soft_01,intent_train_0347,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:24:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0348,agent_software_01,mandate_soft_01,intent_train_0348,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:26:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0349,agent_software_01,mandate_soft_01,intent_train_0349,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:28:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0350,agent_software_01,mandate_soft_01,intent_train_0350,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:30:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0351,agent_software_01,mandate_soft_01,intent_train_0351,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:32:00Z,split_payment,BLOCK,sess_train_burst_033,1
tx_train_0352,agent_software_01,mandate_soft_01,intent_train_0352,"{""sku"": ""SOFT-JETBRAINS-ALLPROD-1YR"", ""brand"": ""JetBrains"", ""model"": ""All Products Pack (1 Year)"", ""specs"": {""plan"": ""Individual"", ""ide_count"": 16, ""billing"": ""Annual""}}",SOFT-JETBRAINS-ALLPROD-1YR,15000.0,software,JetBrains,2026-09-01T11:34:00Z,split_payment,BLOCK,sess_train_burst_033,1
